id,datetime,user,txt,like_n,comment_n,retweet_n,view_n
1766481783489437732,2024-03-09 15:10:51,madorni,"Vanina, espero que estés bien. Te voy a decir una sola cosa: te agarro en un Age of Empires II y te destruyo. Como en tu realidad, no saldrás de la edad de piedra. Wololo.",50000,2400,5800,2700000
1766489141351444666,2024-03-09 15:40:05,KamalaHarris,"Reproductive freedom has won in every election where it was on the ballot since Roe v. Wade was overturned.

From Kansas to Ohio, the people of America have voted in favor of freedom.",10000,2800,3100,375000
1766498204999143582,2024-03-09 16:16:06,JuanGrabois,"He recibido muchas calumnias de mis adversarios y enemigos pero la comparación con Pablo Escobar por parte de un fiscal federal se lleva todos los premios. Desde luego estamos iniciando el pedido de juicio político y una demanda civil.
Fue una grata sorpresa escuchar a 
@Sietecase",5600,549,1600,182000
1766501699085021513,2024-03-09 16:29:59,AlvaroDelgadoUy,"El próximo sábado 16 de marzo los espero a todos a las 14:30 en el Palacio Peñarol para seguir transformando el país y llevar a #UruguayParaAdelante.
¡Nos vemos ahí!",365,17,149,14000
1766508862641676547,2024-03-09 16:58:27,LuisLacallePou,"Participamos en el desfile de la 37.ª de la 
@patriagauchauy
 que se realiza en Tacuarembó.",1100,92,246,49000
1766510799516750190,2024-03-09 17:06:09,jlespert,"Bien por el Presidente de la Cámara de Diputados 
@MenemMartin",5200,985,816,182000
1766511318633185630,2024-03-09 17:08:13,jlespert,Claridad meridiana.,2300,101,359,59000
1766513229608399168,2024-03-09 17:15:48,jlespert,"En 1936 (hace 88 años) Abba Lerner publicaba lo que se conocería como ""La Simetría de Lerner"" que, en criollo y aplicada para este caso, dice que proteger a la industria es desproteger al campo y más general que sustituir importaciones ES sustituir exportaciones. Por eso el agro",824,55,193,118000
1766548138066694284,2024-03-09 19:34:31,JMilei,"Me acaban de informar que producto de un decreto firmado por la ex presidenta Cristina Kirchner en el año 2010, que establecía que los cargos políticos siempre debían cobrar más que los empleados de la administración pública, se otorgó un aumento automático a la planta política",75000,9400,18000,10000000
1766559332525621427,2024-03-09 20:19:00,KamalaHarris,"It's an honor to accept the endorsement of 
@votolatino
 and 
@MariaTeresa
. Thank you for your support. 

We can't wait to continue our work uplifting and fighting for Latino communities.",6600,591,1600,482000
1766568139024629856,2024-03-09 20:54:00,PatoBullrich,"Seducía hombres a través de una aplicación de citas, ganaba su confianza y cuando la invitaban a sus casas los drogaba y desvalijaba. 

Esta ""viuda negra"" ya no pica. PFA la detuvo en Villa Zavaleta. 

¡Las hace, las paga!",9000,320,1900,195000
1766568916828979291,2024-03-09 20:57:05,KamalaHarris,"President 
@JoeBiden
 and I are lowering the cost of high-quality child care for more than 100,000 working families that receive federal child care assistance.

We are determined to bring down the cost of child care for working families in America.",6200,956,1200,283000
1766574757732860033,2024-03-09 21:20:18,KamalaHarris,"There’s so much at stake in this election. 

Our team is hosting a virtual national organizing call to mobilize supporters across the country. Tune in now.
 https://x.com/i/broadcasts/1/i/broadcasts/1mnGepjvQPoKX…",1300,277,366,219000
1766578713561276608,2024-03-09 21:36:01,JMilei,"Señora 
@cfkargentina
, para hablar de valentía primero tiene que nombrar a la gente que critica y después desbloquearme en Twitter.
Además, podría empezar también por hacerse cargo una vez de que usted es la responsable directa de la gestión 2019-2023, es decir, del peor gobierno",79000,7800,17000,5800000
1766578987789062312,2024-03-09 21:37:06,madorni,Fin.,13000,1500,1900,490000
1766581858999877953,2024-03-09 21:48:31,madorni,Y vos perdiste por goleada en las elecciones.,41000,1800,3600,1300000
1766593602380046422,2024-03-09 22:35:11,KamalaHarris,I am in Las Vegas to speak with Latino voters about the stakes in this election and our work to lower costs and protect health care access for the community. Tune in now. https://x.com/i/broadcasts/1/i/broadcasts/1zqJVqNaeOWGB…,3000,349,796,245000
1766594763854319974,2024-03-09 22:39:48,KamalaHarris,"Tune in now as President 
@JoeBiden
 gives remarks in Atlanta, Georgia. 

We’re committed to continuing to build an America where all people have the opportunity to thrive.
 https://x.com/i/broadcasts/1/i/broadcasts/1nAKEakZokaKL…",2300,345,654,232000
1766598216336728193,2024-03-09 22:53:31,JuanGrabois,"La virtud que siempre le reconocí a Milei -en tanto personaje- es que iba de frente. Cada tanto también cierta originalidad. Me decepciona.

Javier, si autorizaste el aumento o ""se te pasó"" ¡hacete cargo! Eso de echarle la culpa a una mujer ya está bastante visto últimamente y es",18000,1700,4800,623000
1766624406065885379,2024-03-10 00:37:35,madorni,"Ali, ¿jugamos un CS 1.6?",12000,669,1100,423000
1766626296191193593,2024-03-10 00:45:05,KamalaHarris,"It was good to be back in Nevada to accept the endorsement of 
@votolatino
.

Voters are ready to make their voices heard and fight for democracy, opportunity, and freedom. 

When we fight, we win.",6600,804,1400,286000
1766648008978882712,2024-03-10 02:11:22,madorni,"Punta del Este, 11 de Febrero de 2022.

“Yo que soy la voz de su verdad”.

Las Fuerzas del Cielo.

Fin.",3300,294,405,139000
1766653646513869109,2024-03-10 02:33:46,jlespert,"Perfecto Presidente 
@JMilei",10000,1000,1800,249000
1766658566302105805,2024-03-10 02:53:19,GugaLusto,"El presidente 
@JMilei
 una vez más, muestra la hipocresía de su doble vara…y su doble cara. ¿Valiente o cobarde?
¿Decidido o insensible? ¿Riguroso con los números o mentiroso? ¿El que se queja de estar bloqueado por 
@CFKArgentina
 o el que me bloquea? 

Mientras firma un decreto",8600,5700,2100,1000000
1766820642970849624,2024-03-10 13:37:21,PatoBullrich,"17 KILOS DE COCAÍNA
2 NARCOS DETENIDOS

Escondieron la droga en el tanque de nafta pero Gendarmería, con un perro y un scanner móvil, les descubrió la “avivada” en Salta.

Droga que se incauta, droga que se quema.",7100,362,1700,165000
1766826423145156806,2024-03-10 14:00:19,KamalaHarris,"President Biden and I are guided by a fundamental belief: We work for you—the American people.  
 
And every day, we fight for you. 
  
Donald Trump has made clear time and time again that his fight is not for the people. He fights for himself.",8000,3700,2000,392000
1766838754222776777,2024-03-10 14:49:19,SantoroLeandro,"Acá podemos apreciar tanto la sensibilidad humanista de nuestra canciller como sus dotes para la diplomacia. Solo quien posea ambas cualidades y un envidiable sentido de la oportunidad, puede afirmar semejante cosa en la mesa de Mirtha Legrand!!! ",8200,688,2400,237000
1766844558715789699,2024-03-10 15:12:23,SantoroLeandro,"Lo que esta pasando en Santa Fe tiene q ser un punto de inflexión.
La lucha que está llevando adelante el gobernador 
@maxipullaro
 contra el narcotrafico debe ser causa de unidad nacional. Las diferencias políticas o metodológicas son legitimas pero acá no puede haber grieta.",4300,835,679,157000
1766859223558660384,2024-03-10 16:10:40,PatoBullrich,"Reunida con la Federación Nacional de Peones de Taxis alarmados por los asesinatos en Rosario. Les aseguré que, junto al Gobierno de Santa Fe, estamos trabajando con toda nuestra fuerza para cuidar a los trabajadores.

No hay tregua: a fondo para detener la ola de violencia.",6100,604,1300,150000
1766885985076257070,2024-03-10 17:57:00,KamalaHarris,"Every person in our nation should have the freedom to learn and acknowledge our country’s full and true history. 

And yet, today, extremists pass book bans while they also try to erase, overlook, and rewrite the ugly parts of our past. 

We will not stand for it.",6600,2000,1600,424000
1766907974872625395,2024-03-10 19:24:23,jlespert,Hay que terminar con la coparticipación federal de impuestos.,1800,75,542,56000
1766922502251442485,2024-03-10 20:22:07,AlvaroDelgadoUy,"La realidad es más fuerte que cualquier relato: a pesar de todas las crisis tenemos récord de personas trabajando, más uruguayos con cobertura de seguridad social, bajamos la inflación a la mitad y aumentó la inversión. Esa es la realidad, ordenamos la casa. De esto hablamos en",342,54,108,14000
1766933065442508910,2024-03-10 21:04:05,KamalaHarris,"Our four-part strategy to protect the freedom to vote:

—Call on federal agencies to make sure Americans have the information they need to know how and where to vote
—Promote voter participation for students
—Protect election workers
—Work together to fight voter suppression laws",6600,1500,2100,301000
1766952336180547949,2024-03-10 22:20:39,jlespert,Para el narcotráfico en Rosario: bala o bala.,18000,1200,3700,499000
1767170342152216813,2024-03-11 12:46:56,SantoroLeandro,"No se puede ensuciar así a la gente! El Partido Socialista de Estevez Boero, Hermes Binner y Alfredo Bravo si por algo se caracterizó fue por ser un partido de gente honesta! Es más, el gobernador Pullaro fue ministro de seguridad de Miguel Lifschitz, que también era socialista.",2100,737,618,87000
1767221292191621154,2024-03-11 16:09:24,jlespert,Este tipo no puede manejar ni la impresora de un centro de estudiantes. Inútil biológico.,6000,363,1200,118000
1767248267295826344,2024-03-11 17:56:35,LuisLacallePou,"A 
@Tabareviera
 le tocó asumir su tarea de Ministro en medio de una crisis en el sector turístico. Fue un gran articulador entre las necesidades de los operadores y el gobierno. Siempre sereno, claro y con decisiones justas. Gracias Tabaré.",746,64,157,37000
1767566633197855139,2024-03-12 15:01:39,JuanGrabois,"Que el anticomunismo anacrónico de Milei sirva para releer a Gramsci, uno de los más brillantes pensadores del siglo XX, héroe de la lucha antifascista. Les dejo mi columna semanal en 
@diario_red_
: https://diariored.canalred.tv/america-latina/gramsci-y-milei/…",2800,1000,1000,95000
1767622563964887252,2024-03-12 18:43:54,SantoroLeandro,"De un lado y del otro de la Gral Paz se inundó. El debate de si gobierna el PRO o gobierna el PJ no suma nada.
Lo único claro es que:
1) La crisis climática es real y hay q adaptarse.
2) No se pueden suspender la obras de infraestructura.
3) No será el mercado el q lo resuelva.",5700,760,1500,132000
1767727040281604456,2024-03-13 01:39:03,jlespert,Es una desgracia para PBA tener a personas como Espinoza y Kicillof gobernando.,4200,306,972,56000
1767883317729534165,2024-03-13 12:00:03,jlespert,Hoy a las 20:15 hs. estaré con @PRossiOficial en #Hora20 por @lanacionmas,449,101,54,23000
1767892798089347228,2024-03-13 12:37:43,jlespert,"Las observaciones que haga Alberto Fernández hay que tomarlas de quien viene, una persona que colaboró en el declive de nuestro país. No olvidemos la cuarentena cavernícola y criminal que nos hizo pasar.",1700,86,416,28000
1767909486734323904,2024-03-13 13:44:02,jlespert,"Primera reunión de bloque 
@LLibertadAvanza
. Gracias por la afectuosa bienvenida. Trabajaremos juntos para transformar la Argentina junto a 
@MenemMartin
 y 
@JMilei
.",3000,286,425,134000
1767917771872993743,2024-03-13 14:16:57,JMilei,"MODELO ARCÁNGEL GABRIEL - MNR
Supongamos que durante la noche un político se despide transfiriendo desde el Banco Central cinco veces el dinero que tenemos en los bolsillos.
Al otro día, ya con otro político, todos salen a gastar ese dinero, por lo que dada la producción, los",30000,3100,5900,2100000
1767921224955437432,2024-03-13 14:30:41,jlespert,"Si la política decide seguir con sus negocios en detrimento de la sociedad, desde el Gobierno y LLA los vamos a exponer.",797,88,176,16000
1767925929701966144,2024-03-13 14:49:22,jlespert,,1400,86,202,62000
1767928676589465938,2024-03-13 15:00:17,JMilei,Así te confirma un kirchnerista cuando el dato de inflación (dado el contexto) es muy positivo en dinámica...,12000,1400,2300,554000
1767930230105055471,2024-03-13 15:06:28,JMilei,"ESTO ES MENTIRA
En ningún momento dije eso. https://x.com/InfonoaSalta01/InfonoaSalta01/status/1767926007292444829…",1400,151,314,41000
1767998098469446011,2024-03-13 19:36:09,Kicillofok,"¡384 familias de Bahía Blanca ya tienen la escritura de su casa! 
 
Junto a 
@fsusbielles
 y 
@juanmmena
 entregamos los títulos de propiedad que los vecinos tanto necesitaban. Una política que venimos desplegando en toda la provincia porque es un acto de reparación.
 
Siempre nos",2000,377,604,42000
1768016954047054129,2024-03-13 20:51:04,Kicillofok,"Junto a 
@fsusbielles
 firmamos un convenio para la ejecución de obras en barrios populares a través de 
@OpisuPba
, con financiamiento de 
@el_BID
.  
 
Un proyecto para construir escuelas, espacios públicos, obras hidráulicas y pluviales, de agua y cloaca, que mejorarán la calidad de",1000,389,382,45000
1768041856586166754,2024-03-13 22:30:01,SantoroLeandro,"¿Tratamiento apresurado del DNU por el senado? Apresurado es sacar un decreto de urgencia!
¿Falta de consenso para definir la fórmula de movilidad de las jubilaciones? Hoy se iba a votar el emplazamiento de las comisiones para debatirlo, no una fórmula nueva sobre tablas!",2900,245,1000,58000
1768044256273285447,2024-03-13 22:39:34,SantoroLeandro,"Lo que dice el presidente es un disparate. Ningún bloque tiene mayoría propia, es imposible armar una agenda ""propia e inconsulta"". El único que puede (y pretende) imponer una agenda inconsulta es él.",2900,178,1000,49000
1768064637696700513,2024-03-14 00:00:33,jlespert,"No devolverle a los ciudadanos ningún bien público como contraprestación por lo que pagan de impuestos y tasas, es una manera de atentar contra la democracia. Eso es lo están haciendo Espinoza y Kicillof en PBA. Hay que rebelarse contra eso.",1100,77,338,28000
1768082926917337327,2024-03-14 01:13:13,jlespert,"Si las reformas liberales en favor de la gente que encarna el Presidente 
@JMilei
 se llevan a cabo,  muchos políticos, sindigarcas y empresaurios, van a quedar en la lona. Por eso ponen palos en la rueda con excusas y justificaciones ridículas.",4300,314,1000,132000
